,cve_entidad,desc_entidad,cve_municipio,desc_municipio,id_indicador,indicador,año,valor,unidad_medida
538,11,Guanajuato,2,Acámbaro,1002000030,Defunciones generales,2008,736.0,Defunciones
539,11,Guanajuato,2,Acámbaro,1002000030,Defunciones generales,2009,720.0,Defunciones
540,11,Guanajuato,2,Acámbaro,1002000030,Defunciones generales,2010,813.0,Defunciones
541,11,Guanajuato,2,Acámbaro,1002000030,Defunciones generales,2011,812.0,Defunciones
542,11,Guanajuato,2,Acámbaro,1002000030,Defunciones generales,2012,748.0,Defunciones
543,11,Guanajuato,2,Acámbaro,1002000030,Defunciones generales,2013,803.0,Defunciones
544,11,Guanajuato,2,Acámbaro,1002000030,Defunciones generales,2014,848.0,Defunciones
545,11,Guanajuato,2,Acámbaro,1002000030,Defunciones generales,2015,814.0,Defunciones
546,11,Guanajuato,2,Acámbaro,1002000030,Defunciones generales,2016,907.0,Defunciones
547,11,Guanajuato,2,Acámbaro,1002000030,Defunciones generales,2017,929.0,Defunciones
548,11,Guanajuato,2,Acámbaro,1002000030,Defunciones generales,2018,954.0,Defunciones
549,11,Guanajuato,2,Acámbaro,1002000030,Defunciones generales,2019,1047.0,Defunciones
550,11,Guanajuato,2,Acámbaro,1002000030,Defunciones generales,2020,1275.0,Defunciones
551,11,Guanajuato,2,Acámbaro,1002000030,Defunciones generales,2021,1635.0,Defunciones
552,11,Guanajuato,2,Acámbaro,1002000031,Defunciones generales hombres,1994,333.0,Defunciones
553,11,Guanajuato,2,Acámbaro,1002000031,Defunciones generales hombres,1995,355.0,Defunciones
554,11,Guanajuato,2,Acámbaro,1002000031,Defunciones generales hombres,1996,340.0,Defunciones
555,11,Guanajuato,2,Acámbaro,1002000031,Defunciones generales hombres,1997,355.0,Defunciones
556,11,Guanajuato,2,Acámbaro,1002000031,Defunciones generales hombres,1998,335.0,Defunciones
557,11,Guanajuato,2,Acámbaro,1002000031,Defunciones generales hombres,1999,334.0,Defunciones
558,11,Guanajuato,2,Acámbaro,1002000031,Defunciones generales hombres,2000,391.0,Defunciones
559,11,Guanajuato,2,Acámbaro,1002000031,Defunciones generales hombres,2001,322.0,Defunciones
560,11,Guanajuato,2,Acámbaro,1002000031,Defunciones generales hombres,2002,331.0,Defunciones
561,11,Guanajuato,2,Acámbaro,1002000031,Defunciones generales hombres,2003,347.0,Defunciones
562,11,Guanajuato,2,Acámbaro,1002000031,Defunciones generales hombres,2004,368.0,Defunciones
563,11,Guanajuato,2,Acámbaro,1002000031,Defunciones generales hombres,2005,386.0,Defunciones
564,11,Guanajuato,2,Acámbaro,1002000031,Defunciones generales hombres,2006,332.0,Defunciones
565,11,Guanajuato,2,Acámbaro,1002000031,Defunciones generales hombres,2007,374.0,Defunciones
566,11,Guanajuato,2,Acámbaro,1002000031,Defunciones generales hombres,2008,370.0,Defunciones
567,11,Guanajuato,2,Acámbaro,1002000031,Defunciones generales hombres,2009,393.0,Defunciones
568,11,Guanajuato,2,Acámbaro,1002000031,Defunciones generales hombres,2010,437.0,Defunciones
569,11,Guanajuato,2,Acámbaro,1002000031,Defunciones generales hombres,2011,450.0,Defunciones
570,11,Guanajuato,2,Acámbaro,1002000031,Defunciones generales hombres,2012,394.0,Defunciones
571,11,Guanajuato,2,Acámbaro,1002000031,Defunciones generales hombres,2013,438.0,Defunciones
572,11,Guanajuato,2,Acámbaro,1002000031,Defunciones generales hombres,2014,476.0,Defunciones
573,11,Guanajuato,2,Acámbaro,1002000031,Defunciones generales hombres,2015,448.0,Defunciones
574,11,Guanajuato,2,Acámbaro,1002000031,Defunciones generales hombres,2016,482.0,Defunciones
575,11,Guanajuato,2,Acámbaro,1002000031,Defunciones generales hombres,2017,525.0,Defunciones
576,11,Guanajuato,2,Acámbaro,1002000031,Defunciones generales hombres,2018,523.0,Defunciones
577,11,Guanajuato,2,Acámbaro,1002000031,Defunciones generales hombres,2019,619.0,Defunciones
