,cve_entidad,desc_entidad,cve_municipio,desc_municipio,id_indicador,indicador,year,unidad_medida,valor
442,11,Guanajuato,3,San Miguel de Allende,1002000027,Nacimientos hombres,2016,Nacimientos,1889.0
443,11,Guanajuato,3,San Miguel de Allende,1002000027,Nacimientos hombres,2017,Nacimientos,1907.0
444,11,Guanajuato,3,San Miguel de Allende,1002000027,Nacimientos hombres,2018,Nacimientos,1891.0
445,11,Guanajuato,3,San Miguel de Allende,1002000027,Nacimientos hombres,2019,Nacimientos,2028.0
446,11,Guanajuato,3,San Miguel de Allende,1002000027,Nacimientos hombres,2020,Nacimientos,1573.0
447,11,Guanajuato,3,San Miguel de Allende,1002000027,Nacimientos hombres,2021,Nacimientos,1744.0
448,11,Guanajuato,3,San Miguel de Allende,1002000028,Nacimientos mujeres,1994,Nacimientos,2667.0
449,11,Guanajuato,3,San Miguel de Allende,1002000028,Nacimientos mujeres,1995,Nacimientos,2479.0
450,11,Guanajuato,3,San Miguel de Allende,1002000028,Nacimientos mujeres,1996,Nacimientos,2414.0
451,11,Guanajuato,3,San Miguel de Allende,1002000028,Nacimientos mujeres,1997,Nacimientos,2742.0
452,11,Guanajuato,3,San Miguel de Allende,1002000028,Nacimientos mujeres,1998,Nacimientos,2387.0
453,11,Guanajuato,3,San Miguel de Allende,1002000028,Nacimientos mujeres,1999,Nacimientos,2483.0
454,11,Guanajuato,3,San Miguel de Allende,1002000028,Nacimientos mujeres,2000,Nacimientos,2347.0
455,11,Guanajuato,3,San Miguel de Allende,1002000028,Nacimientos mujeres,2001,Nacimientos,2266.0
456,11,Guanajuato,3,San Miguel de Allende,1002000028,Nacimientos mujeres,2002,Nacimientos,2292.0
457,11,Guanajuato,3,San Miguel de Allende,1002000028,Nacimientos mujeres,2003,Nacimientos,2666.0
458,11,Guanajuato,3,San Miguel de Allende,1002000028,Nacimientos mujeres,2004,Nacimientos,2140.0
459,11,Guanajuato,3,San Miguel de Allende,1002000028,Nacimientos mujeres,2005,Nacimientos,2046.0
460,11,Guanajuato,3,San Miguel de Allende,1002000028,Nacimientos mujeres,2006,Nacimientos,1927.0
461,11,Guanajuato,3,San Miguel de Allende,1002000028,Nacimientos mujeres,2007,Nacimientos,2023.0
462,11,Guanajuato,3,San Miguel de Allende,1002000028,Nacimientos mujeres,2008,Nacimientos,1947.0
463,11,Guanajuato,3,San Miguel de Allende,1002000028,Nacimientos mujeres,2009,Nacimientos,2099.0
464,11,Guanajuato,3,San Miguel de Allende,1002000028,Nacimientos mujeres,2010,Nacimientos,2033.0
465,11,Guanajuato,3,San Miguel de Allende,1002000028,Nacimientos mujeres,2011,Nacimientos,2008.0
466,11,Guanajuato,3,San Miguel de Allende,1002000028,Nacimientos mujeres,2012,Nacimientos,1841.0
467,11,Guanajuato,3,San Miguel de Allende,1002000028,Nacimientos mujeres,2013,Nacimientos,1680.0
468,11,Guanajuato,3,San Miguel de Allende,1002000028,Nacimientos mujeres,2014,Nacimientos,1548.0
469,11,Guanajuato,3,San Miguel de Allende,1002000028,Nacimientos mujeres,2015,Nacimientos,1690.0
470,11,Guanajuato,3,San Miguel de Allende,1002000028,Nacimientos mujeres,2016,Nacimientos,1854.0
471,11,Guanajuato,3,San Miguel de Allende,1002000028,Nacimientos mujeres,2017,Nacimientos,1990.0
472,11,Guanajuato,3,San Miguel de Allende,1002000028,Nacimientos mujeres,2018,Nacimientos,1850.0
473,11,Guanajuato,3,San Miguel de Allende,1002000028,Nacimientos mujeres,2019,Nacimientos,1859.0
474,11,Guanajuato,3,San Miguel de Allende,1002000028,Nacimientos mujeres,2020,Nacimientos,1505.0
475,11,Guanajuato,3,San Miguel de Allende,1002000028,Nacimientos mujeres,2021,Nacimientos,1629.0
476,11,Guanajuato,3,San Miguel de Allende,1002000029,Nacimientos de sexo no especificado,1994,Nacimientos,0.0
477,11,Guanajuato,3,San Miguel de Allende,1002000029,Nacimientos de sexo no especificado,1995,Nacimientos,0.0
478,11,Guanajuato,3,San Miguel de Allende,1002000029,Nacimientos de sexo no especificado,1996,Nacimientos,2.0
479,11,Guanajuato,3,San Miguel de Allende,1002000029,Nacimientos de sexo no especificado,1997,Nacimientos,0.0
480,11,Guanajuato,3,San Miguel de Allende,1002000029,Nacimientos de sexo no especificado,1998,Nacimientos,2.0
481,11,Guanajuato,3,San Miguel de Allende,1002000029,Nacimientos de sexo no especificado,1999,Nacimientos,2.0
482,11,Guanajuato,3,San Miguel de Allende,1002000029,Nacimientos de sexo no especificado,2000,Nacimientos,1.0
483,11,Guanajuato,3,San Miguel de Allende,1002000029,Nacimientos de sexo no especificado,2001,Nacimientos,0.0
484,11,Guanajuato,3,San Miguel de Allende,1002000029,Nacimientos de sexo no especificado,2002,Nacimientos,0.0
485,11,Guanajuato,3,San Miguel de Allende,1002000029,Nacimientos de sexo no especificado,2003,Nacimientos,0.0
486,11,Guanajuato,3,San Miguel de Allende,1002000029,Nacimientos de sexo no especificado,2004,Nacimientos,19.0
487,11,Guanajuato,3,San Miguel de Allende,1002000029,Nacimientos de sexo no especificado,2005,Nacimientos,0.0
488,11,Guanajuato,3,San Miguel de Allende,1002000029,Nacimientos de sexo no especificado,2006,Nacimientos,0.0
489,11,Guanajuato,3,San Miguel de Allende,1002000029,Nacimientos de sexo no especificado,2007,Nacimientos,8.0
490,11,Guanajuato,3,San Miguel de Allende,1002000029,Nacimientos de sexo no especificado,2008,Nacimientos,1.0
491,11,Guanajuato,3,San Miguel de Allende,1002000029,Nacimientos de sexo no especificado,2009,Nacimientos,0.0
492,11,Guanajuato,3,San Miguel de Allende,1002000029,Nacimientos de sexo no especificado,2010,Nacimientos,5.0
493,11,Guanajuato,3,San Miguel de Allende,1002000029,Nacimientos de sexo no especificado,2011,Nacimientos,1.0
494,11,Guanajuato,3,San Miguel de Allende,1002000029,Nacimientos de sexo no especificado,2012,Nacimientos,1.0
495,11,Guanajuato,3,San Miguel de Allende,1002000029,Nacimientos de sexo no especificado,2013,Nacimientos,3.0
496,11,Guanajuato,3,San Miguel de Allende,1002000029,Nacimientos de sexo no especificado,2014,Nacimientos,0.0
497,11,Guanajuato,3,San Miguel de Allende,1002000029,Nacimientos de sexo no especificado,2015,Nacimientos,0.0
498,11,Guanajuato,3,San Miguel de Allende,1002000029,Nacimientos de sexo no especificado,2016,Nacimientos,0.0
499,11,Guanajuato,3,San Miguel de Allende,1002000029,Nacimientos de sexo no especificado,2017,Nacimientos,0.0
500,11,Guanajuato,3,San Miguel de Allende,1002000029,Nacimientos de sexo no especificado,2018,Nacimientos,0.0
501,11,Guanajuato,3,San Miguel de Allende,1002000029,Nacimientos de sexo no especificado,2019,Nacimientos,0.0
502,11,Guanajuato,3,San Miguel de Allende,1002000029,Nacimientos de sexo no especificado,2020,Nacimientos,0.0
503,11,Guanajuato,3,San Miguel de Allende,1002000029,Nacimientos de sexo no especificado,2021,Nacimientos,0.0
504,11,Guanajuato,4,Apaseo el Alto,1002000026,Nacimientos,1994,Nacimientos,1695.0
505,11,Guanajuato,4,Apaseo el Alto,1002000026,Nacimientos,1995,Nacimientos,1695.0
506,11,Guanajuato,4,Apaseo el Alto,1002000026,Nacimientos,1996,Nacimientos,1663.0
507,11,Guanajuato,4,Apaseo el Alto,1002000026,Nacimientos,1997,Nacimientos,1604.0
508,11,Guanajuato,4,Apaseo el Alto,1002000026,Nacimientos,1998,Nacimientos,1596.0
509,11,Guanajuato,4,Apaseo el Alto,1002000026,Nacimientos,1999,Nacimientos,1578.0
510,11,Guanajuato,4,Apaseo el Alto,1002000026,Nacimientos,2000,Nacimientos,1650.0
511,11,Guanajuato,4,Apaseo el Alto,1002000026,Nacimientos,2001,Nacimientos,1651.0
512,11,Guanajuato,4,Apaseo el Alto,1002000026,Nacimientos,2002,Nacimientos,1547.0
513,11,Guanajuato,4,Apaseo el Alto,1002000026,Nacimientos,2003,Nacimientos,1482.0
514,11,Guanajuato,4,Apaseo el Alto,1002000026,Nacimientos,2004,Nacimientos,1330.0
515,11,Guanajuato,4,Apaseo el Alto,1002000026,Nacimientos,2005,Nacimientos,1303.0
516,11,Guanajuato,4,Apaseo el Alto,1002000026,Nacimientos,2006,Nacimientos,1342.0
517,11,Guanajuato,4,Apaseo el Alto,1002000026,Nacimientos,2007,Nacimientos,1377.0
518,11,Guanajuato,4,Apaseo el Alto,1002000026,Nacimientos,2008,Nacimientos,1309.0
519,11,Guanajuato,4,Apaseo el Alto,1002000026,Nacimientos,2009,Nacimientos,1470.0
520,11,Guanajuato,4,Apaseo el Alto,1002000026,Nacimientos,2010,Nacimientos,1473.0
521,11,Guanajuato,4,Apaseo el Alto,1002000026,Nacimientos,2011,Nacimientos,1463.0
522,11,Guanajuato,4,Apaseo el Alto,1002000026,Nacimientos,2012,Nacimientos,1607.0
523,11,Guanajuato,4,Apaseo el Alto,1002000026,Nacimientos,2013,Nacimientos,1397.0
524,11,Guanajuato,4,Apaseo el Alto,1002000026,Nacimientos,2014,Nacimientos,1244.0
525,11,Guanajuato,4,Apaseo el Alto,1002000026,Nacimientos,2015,Nacimientos,1273.0
526,11,Guanajuato,4,Apaseo el Alto,1002000026,Nacimientos,2016,Nacimientos,1393.0
527,11,Guanajuato,4,Apaseo el Alto,1002000026,Nacimientos,2017,Nacimientos,1370.0
528,11,Guanajuato,4,Apaseo el Alto,1002000026,Nacimientos,2018,Nacimientos,1335.0
529,11,Guanajuato,4,Apaseo el Alto,1002000026,Nacimientos,2019,Nacimientos,1164.0
530,11,Guanajuato,4,Apaseo el Alto,1002000026,Nacimientos,2020,Nacimientos,1072.0
531,11,Guanajuato,4,Apaseo el Alto,1002000026,Nacimientos,2021,Nacimientos,1028.0
532,11,Guanajuato,4,Apaseo el Alto,1002000027,Nacimientos hombres,1994,Nacimientos,872.0
533,11,Guanajuato,4,Apaseo el Alto,1002000027,Nacimientos hombres,1995,Nacimientos,864.0
534,11,Guanajuato,4,Apaseo el Alto,1002000027,Nacimientos hombres,1996,Nacimientos,817.0
535,11,Guanajuato,4,Apaseo el Alto,1002000027,Nacimientos hombres,1997,Nacimientos,799.0
536,11,Guanajuato,4,Apaseo el Alto,1002000027,Nacimientos hombres,1998,Nacimientos,828.0
537,11,Guanajuato,4,Apaseo el Alto,1002000027,Nacimientos hombres,1999,Nacimientos,806.0
538,11,Guanajuato,4,Apaseo el Alto,1002000027,Nacimientos hombres,2000,Nacimientos,793.0
539,11,Guanajuato,4,Apaseo el Alto,1002000027,Nacimientos hombres,2001,Nacimientos,863.0
540,11,Guanajuato,4,Apaseo el Alto,1002000027,Nacimientos hombres,2002,Nacimientos,777.0
541,11,Guanajuato,4,Apaseo el Alto,1002000027,Nacimientos hombres,2003,Nacimientos,756.0
542,11,Guanajuato,4,Apaseo el Alto,1002000027,Nacimientos hombres,2004,Nacimientos,681.0
543,11,Guanajuato,4,Apaseo el Alto,1002000027,Nacimientos hombres,2005,Nacimientos,660.0
544,11,Guanajuato,4,Apaseo el Alto,1002000027,Nacimientos hombres,2006,Nacimientos,676.0
545,11,Guanajuato,4,Apaseo el Alto,1002000027,Nacimientos hombres,2007,Nacimientos,684.0
546,11,Guanajuato,4,Apaseo el Alto,1002000027,Nacimientos hombres,2008,Nacimientos,655.0
547,11,Guanajuato,4,Apaseo el Alto,1002000027,Nacimientos hombres,2009,Nacimientos,740.0
548,11,Guanajuato,4,Apaseo el Alto,1002000027,Nacimientos hombres,2010,Nacimientos,761.0
549,11,Guanajuato,4,Apaseo el Alto,1002000027,Nacimientos hombres,2011,Nacimientos,689.0
550,11,Guanajuato,4,Apaseo el Alto,1002000027,Nacimientos hombres,2012,Nacimientos,835.0
551,11,Guanajuato,4,Apaseo el Alto,1002000027,Nacimientos hombres,2013,Nacimientos,680.0
552,11,Guanajuato,4,Apaseo el Alto,1002000027,Nacimientos hombres,2014,Nacimientos,629.0
553,11,Guanajuato,4,Apaseo el Alto,1002000027,Nacimientos hombres,2015,Nacimientos,678.0
554,11,Guanajuato,4,Apaseo el Alto,1002000027,Nacimientos hombres,2016,Nacimientos,719.0
555,11,Guanajuato,4,Apaseo el Alto,1002000027,Nacimientos hombres,2017,Nacimientos,685.0
556,11,Guanajuato,4,Apaseo el Alto,1002000027,Nacimientos hombres,2018,Nacimientos,680.0
557,11,Guanajuato,4,Apaseo el Alto,1002000027,Nacimientos hombres,2019,Nacimientos,578.0
558,11,Guanajuato,4,Apaseo el Alto,1002000027,Nacimientos hombres,2020,Nacimientos,554.0
559,11,Guanajuato,4,Apaseo el Alto,1002000027,Nacimientos hombres,2021,Nacimientos,535.0
560,11,Guanajuato,4,Apaseo el Alto,1002000028,Nacimientos mujeres,1994,Nacimientos,823.0
561,11,Guanajuato,4,Apaseo el Alto,1002000028,Nacimientos mujeres,1995,Nacimientos,831.0
562,11,Guanajuato,4,Apaseo el Alto,1002000028,Nacimientos mujeres,1996,Nacimientos,844.0
563,11,Guanajuato,4,Apaseo el Alto,1002000028,Nacimientos mujeres,1997,Nacimientos,804.0
564,11,Guanajuato,4,Apaseo el Alto,1002000028,Nacimientos mujeres,1998,Nacimientos,768.0
565,11,Guanajuato,4,Apaseo el Alto,1002000028,Nacimientos mujeres,1999,Nacimientos,770.0
566,11,Guanajuato,4,Apaseo el Alto,1002000028,Nacimientos mujeres,2000,Nacimientos,857.0
567,11,Guanajuato,4,Apaseo el Alto,1002000028,Nacimientos mujeres,2001,Nacimientos,788.0
568,11,Guanajuato,4,Apaseo el Alto,1002000028,Nacimientos mujeres,2002,Nacimientos,770.0
569,11,Guanajuato,4,Apaseo el Alto,1002000028,Nacimientos mujeres,2003,Nacimientos,726.0
570,11,Guanajuato,4,Apaseo el Alto,1002000028,Nacimientos mujeres,2004,Nacimientos,649.0
571,11,Guanajuato,4,Apaseo el Alto,1002000028,Nacimientos mujeres,2005,Nacimientos,643.0
572,11,Guanajuato,4,Apaseo el Alto,1002000028,Nacimientos mujeres,2006,Nacimientos,666.0
573,11,Guanajuato,4,Apaseo el Alto,1002000028,Nacimientos mujeres,2007,Nacimientos,693.0
574,11,Guanajuato,4,Apaseo el Alto,1002000028,Nacimientos mujeres,2008,Nacimientos,654.0
575,11,Guanajuato,4,Apaseo el Alto,1002000028,Nacimientos mujeres,2009,Nacimientos,730.0
576,11,Guanajuato,4,Apaseo el Alto,1002000028,Nacimientos mujeres,2010,Nacimientos,711.0
577,11,Guanajuato,4,Apaseo el Alto,1002000028,Nacimientos mujeres,2011,Nacimientos,774.0
578,11,Guanajuato,4,Apaseo el Alto,1002000028,Nacimientos mujeres,2012,Nacimientos,772.0
579,11,Guanajuato,4,Apaseo el Alto,1002000028,Nacimientos mujeres,2013,Nacimientos,717.0
580,11,Guanajuato,4,Apaseo el Alto,1002000028,Nacimientos mujeres,2014,Nacimientos,615.0
581,11,Guanajuato,4,Apaseo el Alto,1002000028,Nacimientos mujeres,2015,Nacimientos,595.0
582,11,Guanajuato,4,Apaseo el Alto,1002000028,Nacimientos mujeres,2016,Nacimientos,674.0
583,11,Guanajuato,4,Apaseo el Alto,1002000028,Nacimientos mujeres,2017,Nacimientos,685.0
584,11,Guanajuato,4,Apaseo el Alto,1002000028,Nacimientos mujeres,2018,Nacimientos,655.0
585,11,Guanajuato,4,Apaseo el Alto,1002000028,Nacimientos mujeres,2019,Nacimientos,586.0
586,11,Guanajuato,4,Apaseo el Alto,1002000028,Nacimientos mujeres,2020,Nacimientos,518.0
587,11,Guanajuato,4,Apaseo el Alto,1002000028,Nacimientos mujeres,2021,Nacimientos,493.0
588,11,Guanajuato,4,Apaseo el Alto,1002000029,Nacimientos de sexo no especificado,1994,Nacimientos,0.0
589,11,Guanajuato,4,Apaseo el Alto,1002000029,Nacimientos de sexo no especificado,1995,Nacimientos,0.0
590,11,Guanajuato,4,Apaseo el Alto,1002000029,Nacimientos de sexo no especificado,1996,Nacimientos,2.0
591,11,Guanajuato,4,Apaseo el Alto,1002000029,Nacimientos de sexo no especificado,1997,Nacimientos,1.0
592,11,Guanajuato,4,Apaseo el Alto,1002000029,Nacimientos de sexo no especificado,1998,Nacimientos,0.0
593,11,Guanajuato,4,Apaseo el Alto,1002000029,Nacimientos de sexo no especificado,1999,Nacimientos,2.0
594,11,Guanajuato,4,Apaseo el Alto,1002000029,Nacimientos de sexo no especificado,2000,Nacimientos,0.0
595,11,Guanajuato,4,Apaseo el Alto,1002000029,Nacimientos de sexo no especificado,2001,Nacimientos,0.0
596,11,Guanajuato,4,Apaseo el Alto,1002000029,Nacimientos de sexo no especificado,2002,Nacimientos,0.0
597,11,Guanajuato,4,Apaseo el Alto,1002000029,Nacimientos de sexo no especificado,2003,Nacimientos,0.0
598,11,Guanajuato,4,Apaseo el Alto,1002000029,Nacimientos de sexo no especificado,2004,Nacimientos,0.0
599,11,Guanajuato,4,Apaseo el Alto,1002000029,Nacimientos de sexo no especificado,2005,Nacimientos,0.0
600,11,Guanajuato,4,Apaseo el Alto,1002000029,Nacimientos de sexo no especificado,2006,Nacimientos,0.0
601,11,Guanajuato,4,Apaseo el Alto,1002000029,Nacimientos de sexo no especificado,2007,Nacimientos,0.0
602,11,Guanajuato,4,Apaseo el Alto,1002000029,Nacimientos de sexo no especificado,2008,Nacimientos,0.0
603,11,Guanajuato,4,Apaseo el Alto,1002000029,Nacimientos de sexo no especificado,2009,Nacimientos,0.0
604,11,Guanajuato,4,Apaseo el Alto,1002000029,Nacimientos de sexo no especificado,2010,Nacimientos,1.0
605,11,Guanajuato,4,Apaseo el Alto,1002000029,Nacimientos de sexo no especificado,2011,Nacimientos,0.0
606,11,Guanajuato,4,Apaseo el Alto,1002000029,Nacimientos de sexo no especificado,2012,Nacimientos,0.0
607,11,Guanajuato,4,Apaseo el Alto,1002000029,Nacimientos de sexo no especificado,2013,Nacimientos,0.0
608,11,Guanajuato,4,Apaseo el Alto,1002000029,Nacimientos de sexo no especificado,2014,Nacimientos,0.0
609,11,Guanajuato,4,Apaseo el Alto,1002000029,Nacimientos de sexo no especificado,2015,Nacimientos,0.0
610,11,Guanajuato,4,Apaseo el Alto,1002000029,Nacimientos de sexo no especificado,2016,Nacimientos,0.0
611,11,Guanajuato,4,Apaseo el Alto,1002000029,Nacimientos de sexo no especificado,2017,Nacimientos,0.0
612,11,Guanajuato,4,Apaseo el Alto,1002000029,Nacimientos de sexo no especificado,2018,Nacimientos,0.0
613,11,Guanajuato,4,Apaseo el Alto,1002000029,Nacimientos de sexo no especificado,2019,Nacimientos,0.0
614,11,Guanajuato,4,Apaseo el Alto,1002000029,Nacimientos de sexo no especificado,2020,Nacimientos,0.0
615,11,Guanajuato,4,Apaseo el Alto,1002000029,Nacimientos de sexo no especificado,2021,Nacimientos,0.0
616,11,Guanajuato,5,Apaseo el Grande,1002000026,Nacimientos,1994,Nacimientos,2308.0
617,11,Guanajuato,5,Apaseo el Grande,1002000026,Nacimientos,1995,Nacimientos,1944.0
618,11,Guanajuato,5,Apaseo el Grande,1002000026,Nacimientos,1996,Nacimientos,1945.0
619,11,Guanajuato,5,Apaseo el Grande,1002000026,Nacimientos,1997,Nacimientos,1906.0
620,11,Guanajuato,5,Apaseo el Grande,1002000026,Nacimientos,1998,Nacimientos,2008.0
621,11,Guanajuato,5,Apaseo el Grande,1002000026,Nacimientos,1999,Nacimientos,1996.0
622,11,Guanajuato,5,Apaseo el Grande,1002000026,Nacimientos,2000,Nacimientos,2058.0
623,11,Guanajuato,5,Apaseo el Grande,1002000026,Nacimientos,2001,Nacimientos,2079.0
624,11,Guanajuato,5,Apaseo el Grande,1002000026,Nacimientos,2002,Nacimientos,1962.0
625,11,Guanajuato,5,Apaseo el Grande,1002000026,Nacimientos,2003,Nacimientos,1777.0
626,11,Guanajuato,5,Apaseo el Grande,1002000026,Nacimientos,2004,Nacimientos,1684.0
627,11,Guanajuato,5,Apaseo el Grande,1002000026,Nacimientos,2005,Nacimientos,1002.0
628,11,Guanajuato,5,Apaseo el Grande,1002000026,Nacimientos,2006,Nacimientos,1024.0
629,11,Guanajuato,5,Apaseo el Grande,1002000026,Nacimientos,2007,Nacimientos,1220.0
630,11,Guanajuato,5,Apaseo el Grande,1002000026,Nacimientos,2008,Nacimientos,1283.0
631,11,Guanajuato,5,Apaseo el Grande,1002000026,Nacimientos,2009,Nacimientos,1932.0
632,11,Guanajuato,5,Apaseo el Grande,1002000026,Nacimientos,2010,Nacimientos,1896.0
633,11,Guanajuato,5,Apaseo el Grande,1002000026,Nacimientos,2011,Nacimientos,2015.0
634,11,Guanajuato,5,Apaseo el Grande,1002000026,Nacimientos,2012,Nacimientos,1904.0
635,11,Guanajuato,5,Apaseo el Grande,1002000026,Nacimientos,2013,Nacimientos,1202.0
636,11,Guanajuato,5,Apaseo el Grande,1002000026,Nacimientos,2014,Nacimientos,845.0
637,11,Guanajuato,5,Apaseo el Grande,1002000026,Nacimientos,2015,Nacimientos,867.0
638,11,Guanajuato,5,Apaseo el Grande,1002000026,Nacimientos,2016,Nacimientos,1833.0
639,11,Guanajuato,5,Apaseo el Grande,1002000026,Nacimientos,2017,Nacimientos,1709.0
640,11,Guanajuato,5,Apaseo el Grande,1002000026,Nacimientos,2018,Nacimientos,1688.0
641,11,Guanajuato,5,Apaseo el Grande,1002000026,Nacimientos,2019,Nacimientos,1712.0
642,11,Guanajuato,5,Apaseo el Grande,1002000026,Nacimientos,2020,Nacimientos,1283.0
643,11,Guanajuato,5,Apaseo el Grande,1002000026,Nacimientos,2021,Nacimientos,1588.0
644,11,Guanajuato,5,Apaseo el Grande,1002000027,Nacimientos hombres,1994,Nacimientos,1197.0
645,11,Guanajuato,5,Apaseo el Grande,1002000027,Nacimientos hombres,1995,Nacimientos,976.0
646,11,Guanajuato,5,Apaseo el Grande,1002000027,Nacimientos hombres,1996,Nacimientos,1002.0
647,11,Guanajuato,5,Apaseo el Grande,1002000027,Nacimientos hombres,1997,Nacimientos,952.0
648,11,Guanajuato,5,Apaseo el Grande,1002000027,Nacimientos hombres,1998,Nacimientos,1018.0
649,11,Guanajuato,5,Apaseo el Grande,1002000027,Nacimientos hombres,1999,Nacimientos,1052.0
650,11,Guanajuato,5,Apaseo el Grande,1002000027,Nacimientos hombres,2000,Nacimientos,1011.0
651,11,Guanajuato,5,Apaseo el Grande,1002000027,Nacimientos hombres,2001,Nacimientos,1085.0
652,11,Guanajuato,5,Apaseo el Grande,1002000027,Nacimientos hombres,2002,Nacimientos,945.0
653,11,Guanajuato,5,Apaseo el Grande,1002000027,Nacimientos hombres,2003,Nacimientos,868.0
654,11,Guanajuato,5,Apaseo el Grande,1002000027,Nacimientos hombres,2004,Nacimientos,838.0
655,11,Guanajuato,5,Apaseo el Grande,1002000027,Nacimientos hombres,2005,Nacimientos,515.0
656,11,Guanajuato,5,Apaseo el Grande,1002000027,Nacimientos hombres,2006,Nacimientos,480.0
657,11,Guanajuato,5,Apaseo el Grande,1002000027,Nacimientos hombres,2007,Nacimientos,610.0
658,11,Guanajuato,5,Apaseo el Grande,1002000027,Nacimientos hombres,2008,Nacimientos,629.0
659,11,Guanajuato,5,Apaseo el Grande,1002000027,Nacimientos hombres,2009,Nacimientos,1022.0
660,11,Guanajuato,5,Apaseo el Grande,1002000027,Nacimientos hombres,2010,Nacimientos,956.0
661,11,Guanajuato,5,Apaseo el Grande,1002000027,Nacimientos hombres,2011,Nacimientos,1021.0
662,11,Guanajuato,5,Apaseo el Grande,1002000027,Nacimientos hombres,2012,Nacimientos,963.0
663,11,Guanajuato,5,Apaseo el Grande,1002000027,Nacimientos hombres,2013,Nacimientos,592.0
664,11,Guanajuato,5,Apaseo el Grande,1002000027,Nacimientos hombres,2014,Nacimientos,379.0
665,11,Guanajuato,5,Apaseo el Grande,1002000027,Nacimientos hombres,2015,Nacimientos,412.0
666,11,Guanajuato,5,Apaseo el Grande,1002000027,Nacimientos hombres,2016,Nacimientos,923.0
667,11,Guanajuato,5,Apaseo el Grande,1002000027,Nacimientos hombres,2017,Nacimientos,874.0
668,11,Guanajuato,5,Apaseo el Grande,1002000027,Nacimientos hombres,2018,Nacimientos,849.0
669,11,Guanajuato,5,Apaseo el Grande,1002000027,Nacimientos hombres,2019,Nacimientos,843.0
